"","title.link","rank","title.name","exclusive","cumulative_rank","Type","platform","week_num","rating","genre_Action","genre_Crime","genre_Thriller","genre_Adventure","genre_Horror","genre_Sci-Fi","genre_Comedy","genre_Fantasy","genre_Drama","genre_Mystery","genre_Sport","genre_History","genre_War","genre_Family","genre_Animation","genre_Romance","genre_Biography","genre_Reality-TV","genre_Documentary","genre_News","genre_Game-Show","genre_Western","genre_Film-Noir","genre_Music","genre_Short","genre_Talk-Show","genre_Musical","mpaa_R_Restricted","mpaa_G_General_audiences","mpaa_PG_Parental_guidance_suggested","mpaa_PG13_Parents_strongly_cautioned","mpaa_NC17_Adults_only","mpaa_Not_Rated","genre"
"101","flixpatrol.com/title/nobody/",1,"Nobody",NA,NA,"Movies","Hulu",6,7.4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense,Drama"
"102","flixpatrol.com/title/matilda/",2,"Matilda",NA,NA,"Movies","Hulu",6,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy,Family"
"103","flixpatrol.com/title/dirty-grandpa/",3,"Dirty Grandpa",NA,NA,"Movies","Hulu",6,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy"
"104","flixpatrol.com/title/master-and-commander-the-far-side-of-the-world/",4,"Master and Commander: The Far Side of the World",NA,NA,"Movies","Hulu",6,7.4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Drama"
"105","flixpatrol.com/title/spider-man-homecoming/",5,"Spider-Man: Homecoming",NA,NA,"Movies","Hulu",6,7.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Action,Sci-Fi"
"106","flixpatrol.com/title/nightmare-alley/",6,"Nightmare Alley",NA,NA,"Movies","Hulu",6,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suspense,Drama"
"107","flixpatrol.com/title/hitmans-wifes-bodyguard/",7,"Hitman's Wife's Bodyguard",NA,NA,"Movies","Hulu",6,6.1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Comedy,Suspense"
"108","flixpatrol.com/title/space-jam-a-new-legacy/",8,"Space Jam: A New Legacy",NA,NA,"Movies","Hulu",6,4.5,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Comedy,Sci-Fi"
"109","flixpatrol.com/title/venom-2018/",9,"Venom",NA,NA,"Movies","Hulu",6,6.6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Action,Sci-Fi"
"110","flixpatrol.com/title/dragon-ball-super-broly/",10,"Dragon Ball Super: Broly",NA,NA,"Movies","Hulu",6,7.7,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Sci-Fi"
"111","flixpatrol.com/title/power-book-ii-ghost/",1,"Power Book II: Ghost",NA,NA,"TV Shows","Hulu",6,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"112","flixpatrol.com/title/euphoria/",2,"Euphoria",NA,NA,"TV Shows","Hulu",6,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"113","flixpatrol.com/title/pam-tommy/",3,"Pam & Tommy",NA,NA,"TV Shows","Hulu",6,7.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Drama,Romance"
"114","flixpatrol.com/title/billions/",4,"Billions",NA,NA,"TV Shows","Hulu",6,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"115","flixpatrol.com/title/2020-1978/",5,"20/20",NA,NA,"TV Shows","Hulu",6,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Other"
"116","flixpatrol.com/title/power-book-iv-force/",6,"Power Book IV: Force",NA,NA,"TV Shows","Hulu",6,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"117","flixpatrol.com/title/how-i-met-your-father/",7,"How I Met Your Father",NA,NA,"TV Shows","Hulu",6,5.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy,Drama"
"118","flixpatrol.com/title/the-gilded-age/",8,"The Gilded Age",NA,NA,"TV Shows","Hulu",6,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"119","flixpatrol.com/title/family-guy/",9,"Family Guy",NA,NA,"TV Shows","Hulu",6,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"120","flixpatrol.com/title/abbott-elementary/",10,"Abbott Elementary",NA,NA,"TV Shows","Hulu",6,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy"
"121","flixpatrol.com/title/spider-man-homecoming/",1,"Spider-Man: Homecoming",NA,NA,"Movies","Hulu",7,7.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Action,Sci-Fi"
"122","flixpatrol.com/title/venom-2018/",2,"Venom",NA,NA,"Movies","Hulu",7,6.6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Action,Sci-Fi"
"123","flixpatrol.com/title/nightmare-alley/",3,"Nightmare Alley",NA,NA,"Movies","Hulu",7,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suspense,Drama"
"124","flixpatrol.com/title/spencer/",4,"Spencer",NA,NA,"Movies","Hulu",7,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drama"
"125","flixpatrol.com/title/the-proposal/",5,"The Proposal",NA,NA,"Movies","Hulu",7,6.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Comedy,Drama,Romance"
"126","flixpatrol.com/title/master-and-commander-the-far-side-of-the-world/",6,"Master and Commander: The Far Side of the World",NA,NA,"Movies","Hulu",7,7.4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Drama"
"127","flixpatrol.com/title/all-about-the-benjamins/",7,"All About the Benjamins",NA,NA,"Movies","Hulu",7,5.8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Action,Comedy,Suspense"
"128","flixpatrol.com/title/dragon-ball-super-broly/",8,"Dragon Ball Super: Broly",NA,NA,"Movies","Hulu",7,7.7,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Family,Action,Sci-Fi"
"129","flixpatrol.com/title/jumanji-welcome-to-the-jungle/",9,"Jumanji: Welcome to the Jungle",NA,NA,"Movies","Hulu",7,6.9,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy"
"130","flixpatrol.com/title/the-hangover-part-iii/",10,"The Hangover Part III",NA,NA,"Movies","Hulu",7,5.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Comedy,Suspense"
"131","flixpatrol.com/title/euphoria/",1,"Euphoria",NA,NA,"TV Shows","Hulu",7,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"132","flixpatrol.com/title/power-book-iv-force/",2,"Power Book IV: Force",NA,NA,"TV Shows","Hulu",7,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"133","flixpatrol.com/title/power-book-ii-ghost/",3,"Power Book II: Ghost",NA,NA,"TV Shows","Hulu",7,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"134","flixpatrol.com/title/pam-tommy/",4,"Pam & Tommy",NA,NA,"TV Shows","Hulu",7,7.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Drama,Romance"
"135","flixpatrol.com/title/billions/",5,"Billions",NA,NA,"TV Shows","Hulu",7,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"136","flixpatrol.com/title/general-hospital/",6,"General Hospital",NA,NA,"TV Shows","Hulu",7,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama,Romance"
"137","flixpatrol.com/title/single-drunk-female/",7,"Single Drunk Female",NA,NA,"TV Shows","Hulu",7,6.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy,Drama"
"138","flixpatrol.com/title/rick-and-morty/",8,"Rick and Morty",NA,NA,"TV Shows","Hulu",7,9.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Family,Action,Comedy,Sci-Fi"
"139","flixpatrol.com/title/the-righteous-gemstones/",9,"The Righteous Gemstones",NA,NA,"TV Shows","Hulu",7,8.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Drama"
"140","flixpatrol.com/title/attack-on-titan/",10,"Attack on Titan",NA,NA,"TV Shows","Hulu",7,9,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Family,Action,Drama"
"141","flixpatrol.com/title/spider-man-homecoming/",1,"Spider-Man: Homecoming",NA,NA,"Movies","Hulu",8,7.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Action,Sci-Fi"
"142","flixpatrol.com/title/spencer/",2,"Spencer",NA,NA,"Movies","Hulu",8,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drama"
"143","flixpatrol.com/title/escape-room-tournament-of-champions/",3,"Escape Room: Tournament of Champions",NA,NA,"Movies","Hulu",8,5.7,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Suspense,Sci-Fi"
"144","flixpatrol.com/title/the-kings-man/",4,"The King's Man",NA,NA,"Movies","Hulu",8,6.3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense"
"145","flixpatrol.com/title/dont-breathe-2/",5,"Don't Breathe 2",NA,NA,"Movies","Hulu",8,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense"
"146","flixpatrol.com/title/venom-2018/",6,"Venom",NA,NA,"Movies","Hulu",8,6.6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Action,Sci-Fi"
"147","flixpatrol.com/title/all-about-the-benjamins/",7,"All About the Benjamins",NA,NA,"Movies","Hulu",8,5.8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Action,Comedy,Suspense"
"148","flixpatrol.com/title/the-proposal/",8,"The Proposal",NA,NA,"Movies","Hulu",8,6.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Comedy,Drama,Romance"
"149","flixpatrol.com/title/jumanji-welcome-to-the-jungle/",9,"Jumanji: Welcome to the Jungle",NA,NA,"Movies","Hulu",8,6.9,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy"
"150","flixpatrol.com/title/a-man-apart/",10,"A Man Apart",NA,NA,"Movies","Hulu",8,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense,Drama"
"151","flixpatrol.com/title/euphoria/",1,"Euphoria",NA,NA,"TV Shows","Hulu",8,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"152","flixpatrol.com/title/power-book-iv-force/",2,"Power Book IV: Force",NA,NA,"TV Shows","Hulu",8,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"153","flixpatrol.com/title/attack-on-titan/",3,"Attack on Titan",NA,NA,"TV Shows","Hulu",8,9,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Family,Action,Drama"
"154","flixpatrol.com/title/2020-1978/",4,"20/20",NA,NA,"TV Shows","Hulu",8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Other"
"155","flixpatrol.com/title/single-drunk-female/",5,"Single Drunk Female",NA,NA,"TV Shows","Hulu",8,6.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy,Drama"
"156","flixpatrol.com/title/power-book-ii-ghost/",6,"Power Book II: Ghost",NA,NA,"TV Shows","Hulu",8,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"157","flixpatrol.com/title/abbott-elementary/",7,"Abbott Elementary",NA,NA,"TV Shows","Hulu",8,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy"
"158","flixpatrol.com/title/general-hospital/",8,"General Hospital",NA,NA,"TV Shows","Hulu",8,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama,Romance"
"159","flixpatrol.com/title/law-order-special-victims-unit/",9,"Law & Order: Special Victims Unit",NA,NA,"TV Shows","Hulu",8,8.1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama"
"160","flixpatrol.com/title/family-guy/",10,"Family Guy",NA,NA,"TV Shows","Hulu",8,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"161","flixpatrol.com/title/the-kings-man/",1,"The King's Man",NA,NA,"Movies","Hulu",9,6.3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense"
"162","flixpatrol.com/title/dont-breathe-2/",2,"Don't Breathe 2",NA,NA,"Movies","Hulu",9,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense"
"163","flixpatrol.com/title/free-guy/",3,"Free Guy",NA,NA,"Movies","Hulu",9,7.1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"164","flixpatrol.com/title/escape-room-tournament-of-champions/",4,"Escape Room: Tournament of Champions",NA,NA,"Movies","Hulu",9,5.7,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Suspense,Sci-Fi"
"165","flixpatrol.com/title/spider-man-homecoming/",5,"Spider-Man: Homecoming",NA,NA,"Movies","Hulu",9,7.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Action,Sci-Fi"
"166","flixpatrol.com/title/old-henry/",6,"Old Henry",NA,NA,"Movies","Hulu",9,7.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Action,Drama"
"167","flixpatrol.com/title/no-exit/",7,"No Exit",NA,NA,"Movies","Hulu",9,6.1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drama,Suspense"
"168","flixpatrol.com/title/what-breaks-the-ice/",8,"What Breaks the Ice",NA,NA,"Movies","Hulu",9,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"169","flixpatrol.com/title/antlers/",9,"Antlers",NA,NA,"Movies","Hulu",9,5.9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drama,Suspense"
"170","flixpatrol.com/title/venom-2018/",10,"Venom",NA,NA,"Movies","Hulu",9,6.6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Action,Sci-Fi"
"171","flixpatrol.com/title/euphoria/",1,"Euphoria",NA,NA,"TV Shows","Hulu",9,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"172","flixpatrol.com/title/power-book-iv-force/",2,"Power Book IV: Force",NA,NA,"TV Shows","Hulu",9,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"173","flixpatrol.com/title/how-i-met-your-father/",3,"How I Met Your Father",NA,NA,"TV Shows","Hulu",9,5.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy,Drama"
"174","flixpatrol.com/title/law-order-special-victims-unit/",4,"Law & Order: Special Victims Unit",NA,NA,"TV Shows","Hulu",9,8.1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama"
"175","flixpatrol.com/title/9-1-1-lone-star/",5,"9-1-1: Lone Star",NA,NA,"TV Shows","Hulu",9,7.1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Drama,Suspense"
"176","flixpatrol.com/title/pam-tommy/",6,"Pam & Tommy",NA,NA,"TV Shows","Hulu",9,7.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Drama,Romance"
"177","flixpatrol.com/title/billions/",7,"Billions",NA,NA,"TV Shows","Hulu",9,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"178","flixpatrol.com/title/general-hospital/",8,"General Hospital",NA,NA,"TV Shows","Hulu",9,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama,Romance"
"179","flixpatrol.com/title/the-cleaning-lady-2022/",9,"The Cleaning Lady",NA,NA,"TV Shows","Hulu",9,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Suspense,Drama"
"180","flixpatrol.com/title/american-dad/",10,"American Dad!",NA,NA,"TV Shows","Hulu",9,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Family,Comedy"
"181","flixpatrol.com/title/no-exit/",1,"No Exit",NA,NA,"Movies","Hulu",10,6.1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drama,Suspense"
"182","flixpatrol.com/title/free-guy/",2,"Free Guy",NA,NA,"Movies","Hulu",10,7.1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"183","flixpatrol.com/title/dont-breathe-2/",3,"Don't Breathe 2",NA,NA,"Movies","Hulu",10,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense"
"184","flixpatrol.com/title/spider-man-homecoming/",4,"Spider-Man: Homecoming",NA,NA,"Movies","Hulu",10,7.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Action,Sci-Fi"
"185","flixpatrol.com/title/the-kings-man/",5,"The King's Man",NA,NA,"Movies","Hulu",10,6.3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense"
"186","flixpatrol.com/title/fresh-2022/",6,"Fresh",NA,NA,"Movies","Hulu",10,6.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suspense"
"187","flixpatrol.com/title/hitmans-wifes-bodyguard/",7,"Hitman's Wife's Bodyguard",NA,NA,"Movies","Hulu",10,6.1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Comedy,Suspense"
"188","flixpatrol.com/title/jumanji-welcome-to-the-jungle/",8,"Jumanji: Welcome to the Jungle",NA,NA,"Movies","Hulu",10,6.9,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy"
"189","flixpatrol.com/title/venom-2018/",9,"Venom",NA,NA,"Movies","Hulu",10,6.6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Action,Sci-Fi"
"190","flixpatrol.com/title/matilda/",10,"Matilda",NA,NA,"Movies","Hulu",10,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy,Family"
"191","flixpatrol.com/title/2020-1978/",1,"20/20",NA,NA,"TV Shows","Hulu",10,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Other"
"192","flixpatrol.com/title/power-book-iv-force/",2,"Power Book IV: Force",NA,NA,"TV Shows","Hulu",10,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"193","flixpatrol.com/title/family-guy/",3,"Family Guy",NA,NA,"TV Shows","Hulu",10,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"194","flixpatrol.com/title/euphoria/",4,"Euphoria",NA,NA,"TV Shows","Hulu",10,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"195","flixpatrol.com/title/greys-anatomy/",5,"Grey's Anatomy",NA,NA,"TV Shows","Hulu",10,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Drama,Romance"
"196","flixpatrol.com/title/bobs-burgers/",6,"Bob's Burgers",NA,NA,"TV Shows","Hulu",10,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Family,Comedy"
"197","flixpatrol.com/title/law-order-special-victims-unit/",7,"Law & Order: Special Victims Unit",NA,NA,"TV Shows","Hulu",10,8.1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama"
"198","flixpatrol.com/title/snowfall/",8,"Snowfall",NA,NA,"TV Shows","Hulu",10,8.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"199","flixpatrol.com/title/billions/",9,"Billions",NA,NA,"TV Shows","Hulu",10,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"200","flixpatrol.com/title/the-dropout/",10,"The Dropout",NA,NA,"TV Shows","Hulu",10,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"201","flixpatrol.com/title/fresh-2022/",1,"Fresh",NA,NA,"Movies","Hulu",11,6.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suspense"
